3, 47, 9
3, 48, 8
3, 49, 4
3, 50, 9
3, 51, 1
3, 52, 5
3, 53, 5
3, 54, 3
3, 55, 5
3, 56, 6
3, 57, 10
3, 58, 5
3, 59, 4
3, 60, 2
3, 61, 7
3, 62, 5
3, 63, 9
3, 64, 9
3, 65, 7
3, 66, 9
3, 67, 10
3, 68, 9
3, 69, 9
3, 70, 1
3, 71, 5
3, 72, 8
3, 73, 8
3, 74, 8
3, 75, 9
3, 76, 1
3, 77, 3
3, 78, 10
3, 79, 1
3, 80, 9
3, 81, 3
3, 82, 7
3, 83, 1
3, 84, 9
3, 85, 4
3, 86, 9
3, 87, 9
3, 88, 4
3, 89, 4
3, 90, 3
3, 91, 4
3, 92, 4
3, 93, 3
3, 94, 5
3, 95, 5
3, 96, 5
3, 97, 7
3, 98, 4
3, 99, 1
4, 5, 3
4, 6, 2
4, 7, 2
4, 8, 6
4, 9, 2
4, 10, 9
4, 11, 9
4, 12, 9
4, 13, 4
4, 14, 3
4, 15, 7
4, 16, 4
4, 17, 5
4, 18, 7
4, 19, 4
4, 20, 7
4, 21, 8
4, 22, 6
4, 23, 4
4, 24, 1
4, 25, 4
4, 26, 3
4, 27, 6
4, 28, 6
4, 29, 9
4, 30, 1
4, 31, 2
4, 32, 1
4, 33, 10
4, 34, 10
4, 35, 1
4, 36, 4
4, 37, 3
4, 38, 3
4, 39, 1
4, 40, 8
4, 41, 6
4, 42, 6
4, 43, 8
4, 44, 4
4, 45, 8
4, 46, 3
4, 47, 5
4, 48, 4
4, 49, 2
4, 50, 2
4, 51, 9
4, 52, 4
4, 53, 8
4, 54, 1
4, 55, 2
4, 56, 5
4, 57, 4
4, 58, 10
4, 59, 1
4, 60, 6
4, 61, 8
4, 62, 10
4, 63, 3
4, 64, 9
4, 65, 2
4, 66, 9
4, 67, 3
4, 68, 8
4, 69, 6
4, 70, 4
4, 71, 3
4, 72, 2
4, 73, 6
4, 74, 6
4, 75, 5
4, 76, 5
4, 77, 3
4, 78, 7
4, 79, 3
4, 80, 3
4, 81, 4
4, 82, 10
4, 83, 6
4, 84, 6
4, 85, 7
4, 86, 7
4, 87, 6
4, 88, 10
4, 89, 4
4, 90, 1
4, 91, 10
4, 92, 2
4, 93, 9
4, 94, 6
4, 95, 4
4, 96, 9
4, 97, 5
4, 98, 9
4, 99, 8
5, 6, 5
5, 7, 10
5, 8, 1
5, 9, 1
5, 10, 4
5, 11, 9
5, 12, 9
5, 13, 8
5, 14, 7
5, 15, 2
5, 16, 2
5, 17, 5
5, 18, 5
5, 19, 8
5, 20, 9
5, 21, 8
5, 22, 1
5, 23, 9
5, 24, 2
5, 25, 7
5, 26, 8
5, 27, 7
5, 28, 4
5, 29, 4
5, 30, 3
5, 31, 3
5, 32, 9
5, 33, 1
5, 34, 2
5, 35, 1
5, 36, 7
5, 37, 5
5, 38, 5
5, 39, 10
5, 40, 7
5, 41, 5
5, 42, 2
5, 43, 7
5, 44, 8
5, 45, 9
5, 46, 10
5, 47, 3
5, 48, 2
5, 49, 8
5, 50, 2
5, 51, 7
5, 52, 6
5, 53, 7
5, 54, 3
5, 55, 10
5, 56, 6
5, 57, 5
5, 58, 3
5, 59, 3
5, 60, 2
5, 61, 8
5, 62, 8
5, 63, 5
5, 64, 8
5, 65, 4
5, 66, 6
5, 67, 8
5, 68, 6
5, 69, 5
5, 70, 8
5, 71, 4
5, 72, 5
5, 73, 6
5, 74, 4
5, 75, 6
5, 76, 9
5, 77, 2
5, 78, 10
5, 79, 5
5, 80, 5
5, 81, 2
5, 82, 3
5, 83, 4
5, 84, 4
5, 85, 1
5, 86, 6
5, 87, 3
5, 88, 4
5, 89, 7
5, 90, 2
5, 91, 1
5, 92, 8
5, 93, 7
5, 94, 1
5, 95, 6
5, 96, 5
5, 97, 9
5, 98, 1
5, 99, 8
6, 7, 3
6, 8, 1
6, 9, 8
6, 10, 2
6, 11, 7
6, 12, 6
6, 13, 6
6, 14, 10
6, 15, 7
6, 16, 8
6, 17, 8
6, 18, 6
6, 19, 4
6, 20, 4
6, 21, 6
6, 22, 5
6, 23, 4
6, 24, 9
6, 25, 7
6, 26, 2
6, 27, 8
6, 28, 2
6, 29, 8
6, 30, 4
6, 31, 8
6, 32, 2
6, 33, 4
6, 34, 6
6, 35, 10
6, 36, 3
6, 37, 8
6, 38, 2
6, 39, 10
6, 40, 5
6, 41, 10
6, 42, 1
6, 43, 3
6, 44, 7
6, 45, 1
6, 46, 10
6, 47, 10
6, 48, 4
6, 49, 2
6, 50, 8
6, 51, 7
6, 52, 2
6, 53, 3
6, 54, 4
6, 55, 4
6, 56, 2
6, 57, 9
6, 58, 9
6, 59, 7
6, 60, 6
6, 61, 1
6, 62, 8
6, 63, 2
6, 64, 6
6, 65, 5
6, 66, 9
6, 67, 1
6, 68, 9
6, 69, 2
6, 70, 8
6, 71, 10
6, 72, 5
6, 73, 5
6, 74, 1
6, 75, 8
6, 76, 1
6, 77, 5
6, 78, 5
6, 79, 4
6, 80, 4
6, 81, 3
6, 82, 10
6, 83, 3
6, 84, 9
6, 85, 4
6, 86, 4
6, 87, 5
6, 88, 1
6, 89, 5
6, 90, 4
6, 91, 10
6, 92, 3
6, 93, 10
6, 94, 2
6, 95, 2
6, 96, 6
6, 97, 10
6, 98, 2
6, 99, 3
7, 8, 1
7, 9, 7
7, 10, 4
7, 11, 3
7, 12, 7
7, 13, 9
7, 14, 7
7, 15, 7
7, 16, 4
7, 17, 5
7, 18, 10
7, 19, 10
7, 20, 5
7, 21, 7
7, 22, 2
7, 23, 3
7, 24, 10
7, 25, 5
7, 26, 4
7, 27, 7
7, 28, 8
7, 29, 10
7, 30, 3
7, 31, 2
7, 32, 3
7, 33, 5
7, 34, 5
7, 35, 6
7, 36, 8
7, 37, 10
7, 38, 4
7, 39, 6
7, 40, 9
7, 41, 6
7, 42, 2
7, 43, 6
7, 44, 3
7, 45, 9
7, 46, 4
7, 47, 8
7, 48, 6
7, 49, 4
7, 50, 3
7, 51, 3
7, 52, 5
7, 53, 3
7, 54, 10
7, 55, 6
7, 56, 6
7, 57, 2
7, 58, 4
7, 59, 7
7, 60, 2
7, 61, 4
7, 62, 2
7, 63, 3
7, 64, 8
7, 65, 6
7, 66, 4
7, 67, 7
7, 68, 10
7, 69, 4
7, 70, 9
7, 71, 9
7, 72, 3
7, 73, 10
7, 74, 9
7, 75, 6
7, 76, 9
7, 77, 3
7, 78, 10
7, 79, 7
7, 80, 3
7, 81, 7
7, 82, 10
7, 83, 3
7, 84, 2
7, 85, 2
7, 86, 6
7, 87, 8
7, 88, 1
7, 89, 8
7, 90, 6
7, 91, 10
7, 92, 8
7, 93, 6
7, 94, 2
7, 95, 8
7, 96, 7
7, 97, 3
7, 98, 5
7, 99, 4
8, 9, 8
8, 10, 3
8, 11, 3
8, 12, 3
8, 13, 6
8, 14, 3
8, 15, 7
8, 16, 6
8, 17, 9
8, 18, 8
8, 19, 8
8, 20, 2
8, 21, 9
8, 22, 3
8, 23, 8
8, 24, 7
8, 25, 10
8, 26, 5
8, 27, 7
8, 28, 2
8, 29, 8
8, 30, 7
8, 31, 4
8, 32, 2
8, 33, 9
8, 34, 10
8, 35, 2
8, 36, 9
8, 37, 9
8, 38, 2
8, 39, 7
8, 40, 8
8, 41, 6
8, 42, 6
8, 43, 2
8, 44, 5
8, 45, 9
8, 46, 4
8, 47, 2
8, 48, 2
8, 49, 7
8, 50, 8
8, 51, 2
8, 52, 1
8, 53, 5
8, 54, 3
8, 55, 3
8, 56, 6
8, 57, 4
8, 58, 4
8, 59, 7
8, 60, 6
8, 61, 6
8, 62, 7
8, 63, 4
8, 64, 5
8, 65, 3
8, 66, 9
8, 67, 2
8, 68, 5
8, 69, 6
8, 70, 1
8, 71, 6
8, 72, 10
8, 73, 4
8, 74, 3
8, 75, 7
8, 76, 5
8, 77, 1
8, 78, 2
8, 79, 6
8, 80, 1
8, 81, 1
8, 82, 8
8, 83, 5
8, 84, 6
8, 85, 9
8, 86, 4
8, 87, 9
8, 88, 6
8, 89, 1
8, 90, 1
8, 91, 4
8, 92, 6
8, 93, 7
8, 94, 2
8, 95, 2
8, 96, 6
8, 97, 1
8, 98, 4
8, 99, 5
9, 10, 3
9, 11, 1
9, 12, 9
9, 13, 2
9, 14, 1
9, 15, 6
9, 16, 5
9, 17, 10
9, 18, 7
9, 19, 2
9, 20, 4
9, 21, 4
9, 22, 10
9, 23, 2
9, 24, 10
9, 25, 9
9, 26, 7
9, 27, 10
9, 28, 9
9, 29, 9
9, 30, 2
9, 31, 5
9, 32, 10
9, 33, 8
9, 34, 4
9, 35, 3
9, 36, 2
9, 37, 4
9, 38, 1
9, 39, 5
9, 40, 7
9, 41, 4
9, 42, 8
9, 43, 8
9, 44, 7
9, 45, 7
9, 46, 7
9, 47, 10
9, 48, 6
9, 49, 7
9, 50, 5
9, 51, 4
9, 52, 10
9, 53, 9
9, 54, 4
9, 55, 1
9, 56, 2
9, 57, 1
9, 58, 7
9, 59, 10
9, 60, 5
9, 61, 10
9, 62, 3
9, 63, 9
9, 64, 8
9, 65, 5
9, 66, 9
9, 67, 3
9, 68, 9
9, 69, 8
9, 70, 6
9, 71, 2
9, 72, 5
9, 73, 10
9, 74, 7
9, 75, 8
9, 76, 3
9, 77, 1
9, 78, 9
9, 79, 3
9, 80, 4
9, 81, 8
9, 82, 5
9, 83, 6
9, 84, 4
9, 85, 3
9, 86, 1
9, 87, 4
9, 88, 7
9, 89, 9
9, 90, 10
9, 91, 5
9, 92, 4
9, 93, 8
9, 94, 9
9, 95, 9
9, 96, 8
9, 97, 8
9, 98, 7
9, 99, 7
10, 11, 10
10, 12, 8
10, 13, 8
10, 14, 8
10, 15, 5
10, 16, 4
10, 17, 10
10, 18, 6
10, 19, 6
10, 20, 4
10, 21, 7
10, 22, 7
10, 23, 8
10, 24, 6
10, 25, 7
10, 26, 6
10, 27, 3
10, 28, 6
10, 29, 9
10, 30, 2
10, 31, 3
10, 32, 9
10, 33, 5
10, 34, 6
10, 35, 2
10, 36, 3
10, 37, 9
10, 38, 9
10, 39, 5
10, 40, 5
10, 41, 6
10, 42, 10
10, 43, 9
10, 44, 6
10, 45, 3
10, 46, 3
10, 47, 7
10, 48, 7
10, 49, 6
10, 50, 8
10, 51, 7
10, 52, 5
10, 53, 9
10, 54, 6
10, 55, 2
10, 56, 7
10, 57, 9
10, 58, 2
10, 59, 6
10, 60, 2
10, 61, 10
10, 62, 3
10, 63, 2
10, 64, 1
10, 65, 10
10, 66, 8
10, 67, 7
10, 68, 7
10, 69, 6
10, 70, 5
10, 71, 7
10, 72, 6
10, 73, 8
10, 74, 1
10, 75, 7
10, 76, 8
10, 77, 5
10, 78, 1
10, 79, 1
10, 80, 3
10, 81, 5
10, 82, 6
10, 83, 8
10, 84, 10
10, 85, 2
10, 86, 1
10, 87, 6
10, 88, 3
10, 89, 10
10, 90, 6
10, 91, 7
10, 92, 9
10, 93, 7
10, 94, 5
10, 95, 6
10, 96, 2
10, 97, 2
10, 98, 7
10, 99, 8
11, 12, 9
11, 13, 4
11, 14, 9
11, 15, 5
11, 16, 6
11, 17, 3
11, 18, 4
11, 19, 10
11, 20, 2
11, 21, 4
11, 22, 6
11, 23, 1
11, 24, 10
11, 25, 6
11, 26, 1
11, 27, 2
11, 28, 9
11, 29, 7
11, 30, 9
11, 31, 5
11, 32, 4
11, 33, 2
11, 34, 8
11, 35, 7
11, 36, 1
11, 37, 6
11, 38, 1
11, 39, 10
11, 40, 3
11, 41, 2
11, 42, 6
11, 43, 4
11, 44, 5
11, 45, 1
11, 46, 10
11, 47, 4
11, 48, 9
11, 49, 6
11, 50, 4
11, 51, 9
11, 52, 2
11, 53, 6
11, 54, 1
11, 55, 5
11, 56, 6
11, 57, 9
11, 58, 6
11, 59, 4
11, 60, 3
11, 61, 2
11, 62, 2
11, 63, 9
11, 64, 5
11, 65, 4
11, 66, 7
11, 67, 1
11, 68, 8
11, 69, 3
11, 70, 1
11, 71, 5
11, 72, 5
11, 73, 2
11, 74, 7
11, 75, 9
11, 76, 9
11, 77, 9
11, 78, 5
11, 79, 6
11, 80, 5
11, 81, 2
11, 82, 4
11, 83, 10
11, 84, 2
11, 85, 1
11, 86, 10
11, 87, 8
11, 88, 3
11, 89, 1
11, 90, 2
11, 91, 9
11, 92, 6
11, 93, 8
11, 94, 3
11, 95, 2
11, 96, 5
11, 97, 9
11, 98, 5
11, 99, 1
12, 13, 2
12, 14, 5
12, 15, 7
12, 16, 6
12, 17, 6
12, 18, 9
12, 19, 2
12, 20, 10
12, 21, 4
12, 22, 7
12, 23, 9
12, 24, 8
12, 25, 8
12, 26, 6
12, 27, 3
12, 28, 4
12, 29, 9
12, 30, 7
12, 31, 1
12, 32, 3
12, 33, 3
12, 34, 4
12, 35, 9
12, 36, 4
12, 37, 5
12, 38, 1
12, 39, 3
12, 40, 8
12, 41, 9
12, 42, 9
12, 43, 2
12, 44, 9
12, 45, 3
12, 46, 9
12, 47, 6
12, 48, 5
12, 49, 8
12, 50, 10
12, 51, 4
12, 52, 4
12, 53, 9
12, 54, 8
12, 55, 2
12, 56, 7
12, 57, 9
12, 58, 4
12, 59, 8
12, 60, 6
12, 61, 2
12, 62, 2
12, 63, 10
12, 64, 4
12, 65, 8
12, 66, 9
12, 67, 8
12, 68, 7
12, 69, 1
12, 70, 3
12, 71, 2
12, 72, 10
12, 73, 3
12, 74, 4
12, 75, 10
12, 76, 2
12, 77, 9
12, 78, 10
12, 79, 8
12, 80, 9
12, 81, 9
12, 82, 2
12, 83, 7
12, 84, 8
12, 85, 8
12, 86, 1
12, 87, 5
12, 88, 5
12, 89, 8
12, 90, 8
12, 91, 8
12, 92, 4
12, 93, 5
12, 94, 1
12, 95, 8
12, 96, 5
12, 97, 10
12, 98, 1
12, 99, 6
13, 14, 10
13, 15, 9
13, 16, 9
13, 17, 5
13, 18, 8
13, 19, 6
13, 20, 4
13, 21, 4
13, 22, 4
13, 23, 2
13, 24, 4
13, 25, 2
13, 26, 9
13, 27, 3
13, 28, 6
13, 29, 7
13, 30, 9
13, 31, 5
13, 32, 4
13, 33, 8
13, 34, 9
13, 35, 3
13, 36, 3
13, 37, 10
13, 38, 5
13, 39, 10
13, 40, 6
13, 41, 7
13, 42, 3
13, 43, 7
13, 44, 5
13, 45, 6
13, 46, 8
13, 47, 4
13, 48, 7
13, 49, 5
13, 50, 6
13, 51, 10
13, 52, 7
13, 53, 10
13, 54, 9
13, 55, 4
13, 56, 4
13, 57, 7
13, 58, 7
13, 59, 5
13, 60, 6
13, 61, 8
13, 62, 10
13, 63, 9
13, 64, 8
13, 65, 9
13, 66, 1
13, 67, 7
13, 68, 3
13, 69, 7
13, 70, 3
13, 71, 4
13, 72, 9
13, 73, 1
13, 74, 7
13, 75, 7
13, 76, 9
13, 77, 6
13, 78, 2
13, 79, 2
13, 80, 2
13, 81, 6
13, 82, 5
13, 83, 4
13, 84, 5
13, 85, 7
13, 86, 4
13, 87, 1
13, 88, 4
13, 89, 2
13, 90, 6
13, 91, 4
13, 92, 7
13, 93, 3
13, 94, 2
13, 95, 2
13, 96, 10
13, 97, 3
13, 98, 2
13, 99, 5
14, 15, 9
14, 16, 6
14, 17, 10
14, 18, 7
14, 19, 6
14, 20, 8
14, 21, 8
14, 22, 6
14, 23, 8
14, 24, 3
14, 25, 4
14, 26, 5
14, 27, 5
14, 28, 3
14, 29, 10
14, 30, 8
14, 31, 5
14, 32, 6
14, 33, 1
14, 34, 9
14, 35, 2
14, 36, 7
14, 37, 6
14, 38, 3
14, 39, 3
14, 40, 4
14, 41, 2
14, 42, 7
14, 43, 1
14, 44, 4
14, 45, 9
14, 46, 8
14, 47, 2
14, 48, 9
14, 49, 8
14, 50, 2
14, 51, 4
14, 52, 7
14, 53, 9
14, 54, 7
14, 55, 2
14, 56, 1
14, 57, 10
14, 58, 8
14, 59, 10
14, 60, 9
14, 61, 5
14, 62, 10
14, 63, 6
14, 64, 2
14, 65, 2
14, 66, 5
14, 67, 9
14, 68, 2
14, 69, 3
14, 70, 6
14, 71, 8
14, 72, 3
14, 73, 7
14, 74, 6
14, 75, 7
14, 76, 7
14, 77, 6
14, 78, 1
14, 79, 5
14, 80, 1
14, 81, 5
14, 82, 9
14, 83, 3
14, 84, 5
14, 85, 3
14, 86, 5
14, 87, 9
14, 88, 1
14, 89, 7
14, 90, 3
14, 91, 9
14, 92, 6
14, 93, 4
14, 94, 8
14, 95, 3
14, 96, 2
14, 97, 2
14, 98, 9
14, 99, 4
15, 16, 9
15, 17, 5
15, 18, 5
15, 19, 8
15, 20, 8
15, 21, 6
15, 22, 6
15, 23, 1
15, 24, 7
15, 25, 2
15, 26, 10
15, 27, 3
15, 28, 4
15, 29, 2
15, 30, 6
15, 31, 4
15, 32, 6
15, 33, 2
15, 34, 8
15, 35, 2
15, 36, 8
15, 37, 4
15, 38, 2
15, 39, 3
15, 40, 7
15, 41, 4
15, 42, 10
15, 43, 1
15, 44, 4
15, 45, 8
15, 46, 8
15, 47, 3
15, 48, 4
15, 49, 5
15, 50, 6
15, 51, 3
15, 52, 6
15, 53, 8
15, 54, 10
15, 55, 10
15, 56, 9
15, 57, 8
15, 58, 4
15, 59, 1
15, 60, 1
15, 61, 8
15, 62, 6
15, 63, 4
15, 64, 4
15, 65, 7
15, 66, 2
15, 67, 4
15, 68, 10
15, 69, 4
15, 70, 5
15, 71, 10
15, 72, 2
15, 73, 1
15, 74, 2
15, 75, 7
15, 76, 8
15, 77, 3
15, 78, 1
15, 79, 5
15, 80, 4
15, 81, 7
15, 82, 10
15, 83, 7
15, 84, 10
15, 85, 6
15, 86, 9
15, 87, 8
15, 88, 10
15, 89, 4
15, 90, 2
15, 91, 2
15, 92, 9
15, 93, 9
15, 94, 1
15, 95, 7
15, 96, 3
15, 97, 9
15, 98, 6
15, 99, 4
16, 17, 4
16, 18, 8
16, 19, 4
16, 20, 8
16, 21, 4
16, 22, 6
16, 23, 10
16, 24, 2
16, 25, 7
16, 26, 8
16, 27, 6
16, 28, 9
16, 29, 4
16, 30, 1
16, 31, 10
16, 32, 4
16, 33, 7
16, 34, 2
16, 35, 5
16, 36, 8
16, 37, 8
16, 38, 5
16, 39, 4
16, 40, 4
16, 41, 7
16, 42, 9
16, 43, 8
16, 44, 1
16, 45, 5
16, 46, 1
16, 47, 2
16, 48, 3
16, 49, 2
16, 50, 1
16, 51, 7
16, 52, 6
16, 53, 5
16, 54, 6
16, 55, 8
16, 56, 5
16, 57, 1
16, 58, 10
16, 59, 9
16, 60, 9
16, 61, 2
16, 62, 6
16, 63, 4
16, 64, 9
16, 65, 3
16, 66, 7
16, 67, 8
16, 68, 6
16, 69, 8
16, 70, 3
16, 71, 5
16, 72, 10
16, 73, 6
16, 74, 1
16, 75, 1
16, 76, 2
16, 77, 2
16, 78, 10
16, 79, 9
16, 80, 8
16, 81, 7
16, 82, 9
16, 83, 8
16, 84, 5
16, 85, 1
16, 86, 5
16, 87, 7
16, 88, 3
16, 89, 5
16, 90, 9
16, 91, 10
16, 92, 6
16, 93, 8
16, 94, 5
16, 95, 2
16, 96, 8
16, 97, 9
16, 98, 2
16, 99, 6
17, 18, 1
17, 19, 5
17, 20, 9
17, 21, 2
17, 22, 4
17, 23, 2
17, 24, 2
17, 25, 2
17, 26, 4
17, 27, 4
17, 28, 9
17, 29, 7
17, 30, 5
17, 31, 3
17, 32, 1
17, 33, 7
17, 34, 9
17, 35, 1
17, 36, 9
17, 37, 6
17, 38, 1
17, 39, 10
17, 40, 4
17, 41, 3
17, 42, 3
17, 43, 10
17, 44, 5
17, 45, 10
17, 46, 10
17, 47, 5
17, 48, 8
17, 49, 10
17, 50, 1
17, 51, 8
17, 52, 7
17, 53, 3
17, 54, 8
17, 55, 2
17, 56, 9
17, 57, 6
17, 58, 10
17, 59, 6
17, 60, 9
17, 61, 10
17, 62, 1
17, 63, 8
17, 64, 6
17, 65, 7
17, 66, 5
17, 67, 7
17, 68, 1
17, 69, 10
17, 70, 1
17, 71, 9
17, 72, 7
17, 73, 7
17, 74, 2
17, 75, 10
17, 76, 6
17, 77, 7
17, 78, 9
17, 79, 2
17, 80, 9
17, 81, 7
17, 82, 9
17, 83, 9
17, 84, 10
17, 85, 8
17, 86, 1
17, 87, 10
17, 88, 9
17, 89, 3
17, 90, 1
17, 91, 6
17, 92, 7
17, 93, 6
17, 94, 6
17, 95, 6
17, 96, 7
17, 97, 10
17, 98, 9
17, 99, 5
18, 19, 9
18, 20, 8
18, 21, 5
18, 22, 3
18, 23, 7
18, 24, 9
18, 25, 5
18, 26, 10
18, 27, 5
18, 28, 1
18, 29, 9
18, 30, 3
18, 31, 5
18, 32, 3
18, 33, 2
18, 34, 10
18, 35, 6
18, 36, 6
18, 37, 7
18, 38, 6
18, 39, 6
18, 40, 5
18, 41, 3
18, 42, 1
18, 43, 3
18, 44, 7
18, 45, 5
18, 46, 5
18, 47, 3
18, 48, 3
18, 49, 6
18, 50, 7
18, 51, 7
18, 52, 4
18, 53, 1
18, 54, 9
18, 55, 6
18, 56, 6
18, 57, 2
18, 58, 10
18, 59, 1
18, 60, 2
18, 61, 8
18, 62, 6
18, 63, 8
18, 64, 6
18, 65, 1
18, 66, 6
18, 67, 2
18, 68, 2
18, 69, 1
18, 70, 10
18, 71, 1
18, 72, 4
18, 73, 10
18, 74, 2
18, 75, 3
18, 76, 3
18, 77, 8
18, 78, 8
18, 79, 3
18, 80, 3
18, 81, 3
18, 82, 3
18, 83, 9
18, 84, 5
18, 85, 10
18, 86, 6
18, 87, 7
18, 88, 10
18, 89, 10
18, 90, 2
18, 91, 7
18, 92, 7
18, 93, 2
18, 94, 8
18, 95, 4
18, 96, 1
18, 97, 1
18, 98, 6
18, 99, 4
19, 20, 6
19, 21, 2
19, 22, 8
19, 23, 7
19, 24, 10
19, 25, 4
19, 26, 10
19, 27, 4
19, 28, 3
19, 29, 2
19, 30, 8
19, 31, 8
19, 32, 8
19, 33, 4
19, 34, 8
19, 35, 5
19, 36, 10
19, 37, 10
19, 38, 3
19, 39, 3
19, 40, 9
19, 41, 1
19, 42, 3
19, 43, 7
19, 44, 7
19, 45, 9
19, 46, 7
19, 47, 4
19, 48, 2
19, 49, 10
19, 50, 7
19, 51, 1
19, 52, 5
19, 53, 8
19, 54, 10
19, 55, 8
19, 56, 6
19, 57, 3
19, 58, 3
19, 59, 7
